ordernumber,orderdate,productline,country,quantityordered,priceeach,sales,total_sales,dealsize
10412,2005-05-03 00:00:00,Classic Cars,Spain,30,36.07,1082.1,1082.1,Small
10425,2005-05-31 00:00:00,Classic Cars,France,31,33.24,1030.44,1030.44,Small
10106,2003-02-17 00:00:00,Planes,Italy,49,74.68,3659.32,3659.32,Medium
10119,2003-04-28 00:00:00,Planes,Austria,41,59.6,2443.6,2443.6,Small
10131,2003-06-16 00:00:00,Planes,USA,35,67.14,2349.9,2349.9,Small
10143,2003-08-10 00:00:00,Planes,USA,27,60.97,1646.19,1646.19,Small
10155,2003-10-06 00:00:00,Planes,Finland,23,72.62,1670.26,1670.2600000000002,Small
10167,2003-10-23 00:00:00,Planes,Sweden,21,69.88,1467.48,1467.48,Small
10178,2003-11-08 00:00:00,Planes,France,34,80.84,2748.56,2748.56,Small
10186,2003-11-14 00:00:00,Planes,UK,22,69.2,1522.4,1522.4,Small
10198,2003-11-27 00:00:00,Planes,Philippines,48,67.82,3255.36,3255.3599999999997,Medium
10209,2004-01-09 00:00:00,Planes,USA,43,82.21,3535.03,3535.0299999999997,Medium
10222,2004-02-19 00:00:00,Planes,USA,32,81.53,2608.96,2608.96,Small
10249,2004-05-08 00:00:00,Planes,USA,20,67.82,1356.4,1356.3999999999999,Small
10262,2004-06-24 00:00:00,Planes,Spain,24,67.14,1611.36,1611.3600000000001,Small
10274,2004-07-21 00:00:00,Planes,USA,40,65.08,2603.2,2603.2,Small
10284,2004-08-21 00:00:00,Planes,Norway,30,73.99,2219.7,2219.7,Small
10296,2004-09-15 00:00:00,Planes,Germany,21,71.25,1496.25,1496.25,Small
10307,2004-10-14 00:00:00,Planes,USA,25,75.36,1884.0,1884.0,Small
10316,2004-11-01 00:00:00,Planes,UK,34,63.71,2166.14,2166.14,Small
10328,2004-11-12 00:00:00,Planes,Italy,48,58.92,2828.16,2828.16,Small
10339,2004-11-23 00:00:00,Planes,Japan,55,100.0,6214.45,5500.0,Medium
10351,2004-12-03 00:00:00,Planes,UK,25,74.68,1867.0,1867.0000000000002,Small
10373,2005-01-31 00:00:00,Planes,Finland,38,70.44,2676.72,2676.72,Small
10386,2005-03-01 00:00:00,Planes,Spain,39,55.96,2182.44,2182.44,Small
10398,2005-03-30 00:00:00,Planes,France,28,57.55,1611.4,1611.3999999999999,Small
10400,2005-04-01 00:00:00,Planes,USA,24,61.66,1479.84,1479.84,Small
10415,2005-05-09 00:00:00,Planes,Australia,21,67.82,1424.22,1424.2199999999998,Small
10110,2003-03-18 00:00:00,Classic Cars,UK,46,100.0,5942.28,4600.0,Medium
10124,2003-05-21 00:00:00,Classic Cars,USA,25,93.95,2348.75,2348.75,Small
10148,2003-09-11 00:00:00,Classic Cars,Australia,34,100.0,4392.12,3400.0,Medium
10161,2003-10-17 00:00:00,Classic Cars,Denmark,25,100.0,2759.75,2500.0,Small
10173,2003-11-05 00:00:00,Classic Cars,Italy,23,100.0,2728.03,2300.0,Small
10182,2003-11-12 00:00:00,Classic Cars,USA,20,100.0,2395.8,2000.0,Small
10192,2003-11-20 00:00:00,Classic Cars,USA,23,100.0,3052.33,2300.0,Medium
10204,2003-12-02 00:00:00,Classic Cars,USA,42,100.0,4242.0,4200.0,Medium
10213,2004-01-22 00:00:00,Classic Cars,UK,27,100.0,2790.45,2700.0,Small
10227,2004-03-02 00:00:00,Classic Cars,France,33,100.0,4340.49,3300.0,Medium
10241,2004-04-13 00:00:00,Classic Cars,France,28,98.65,2762.2,2762.2000000000003,Small
10267,2004-07-07 00:00:00,Classic Cars,USA,43,100.0,4645.72,4300.0,Medium
10279,2004-08-09 00:00:00,Classic Cars,Spain,48,100.0,5580.96,4800.0,Medium
10288,2004-09-01 00:00:00,Classic Cars,Singapore,48,100.0,6539.04,4800.0,Medium
10302,2003-10-06 00:00:00,Classic Cars,UK,45,100.0,5548.95,4500.0,Medium
10311,2004-10-16 00:00:00,Classic Cars,Spain,43,100.0,4595.41,4300.0,Medium
10332,2004-11-17 00:00:00,Classic Cars,UK,44,42.26,1859.44,1859.4399999999998,Small
10346,2004-11-29 00:00:00,Classic Cars,USA,24,87.24,2093.76,2093.7599999999998,Small
10368,2005-01-19 00:00:00,Classic Cars,USA,31,100.0,4223.13,3100.0,Medium
10380,2005-02-16 00:00:00,Classic Cars,Spain,44,36.29,1596.76,1596.76,Small
10407,2005-04-22 00:00:00,Classic Cars,USA,59,98.65,5820.35,5820.35,Medium
10420,2005-05-29 00:00:00,Classic Cars,Australia,55,96.3,5296.5,5296.5,Medium
10109,2003-03-10 00:00:00,Classic Cars,USA,29,32.1,930.9,930.9000000000001,Small
10122,2003-05-08 00:00:00,Classic Cars,France,39,30.96,1207.44,1207.44,Small
10135,2003-07-02 00:00:00,Classic Cars,USA,20,35.87,717.4,717.4,Small
10147,2003-09-05 00:00:00,Classic Cars,USA,25,42.67,1066.75,1066.75,Small
10160,2003-10-11 00:00:00,Classic Cars,USA,42,37.0,1554.0,1554.0,Small
10171,2003-11-05 00:00:00,Classic Cars,Canada,36,35.49,1277.64,1277.64,Small
10181,2003-11-12 00:00:00,Classic Cars,Norway,37,42.67,1578.79,1578.79,Small
10192,2003-11-20 00:00:00,Classic Cars,USA,30,30.59,917.7,917.7,Small
10203,2003-12-02 00:00:00,Classic Cars,Spain,21,37.0,777.0,777.0,Small
10212,2004-01-16 00:00:00,Classic Cars,Spain,34,43.42,1476.28,1476.28,Small
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,42,36.63,1538.46,1538.46,Small
10239,2004-04-12 00:00:00,Classic Cars,Finland,20,44.56,891.2,891.2,Small
10253,2004-06-01 00:00:00,Classic Cars,UK,40,42.67,1706.8,1706.8000000000002,Small
10266,2004-07-06 00:00:00,Classic Cars,Italy,34,40.4,1373.6,1373.6,Small
10278,2004-08-06 00:00:00,Classic Cars,USA,31,38.89,1205.59,1205.59,Small
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,36,39.65,1427.4,1427.3999999999999,Small
10301,2003-10-05 00:00:00,Classic Cars,Norway,48,34.36,1649.28,1649.28,Small
10310,2004-10-16 00:00:00,Classic Cars,Germany,33,41.91,1383.03,1383.03,Small
10321,2004-11-04 00:00:00,Classic Cars,USA,37,33.23,1229.51,1229.51,Small
10331,2004-11-17 00:00:00,Classic Cars,USA,27,42.24,1140.48,1140.48,Small
10342,2004-11-24 00:00:00,Classic Cars,Australia,39,40.4,1575.6,1575.6,Small
10355,2004-12-07 00:00:00,Classic Cars,Spain,36,38.52,1386.72,1386.72,Small
10367,2005-01-12 00:00:00,Classic Cars,USA,36,100.0,5018.4,3600.0,Medium
10378,2005-02-10 00:00:00,Classic Cars,Spain,41,100.0,5856.85,4100.0,Medium
10390,2005-03-04 00:00:00,Classic Cars,USA,37,100.0,4894.73,3700.0,Medium
10405,2005-04-14 00:00:00,Classic Cars,France,47,44.56,2094.32,2094.32,Small
10419,2005-05-17 00:00:00,Classic Cars,Austria,15,42.67,640.05,640.0500000000001,Small
10105,2003-02-11 00:00:00,Vintage Cars,Denmark,44,72.58,3193.52,3193.52,Medium
10119,2003-04-28 00:00:00,Vintage Cars,Austria,35,87.62,3066.7,3066.7000000000003,Medium
10129,2003-06-12 00:00:00,Vintage Cars,UK,41,94.71,3883.11,3883.1099999999997,Medium
10142,2003-08-08 00:00:00,Vintage Cars,USA,49,98.25,4814.25,4814.25,Medium
10154,2003-10-02 00:00:00,Vintage Cars,USA,31,91.17,2826.27,2826.27,Small
10167,2003-10-23 00:00:00,Vintage Cars,Sweden,20,79.66,1593.2,1593.1999999999998,Small
10177,2003-11-07 00:00:00,Vintage Cars,Spain,45,72.58,3266.1,3266.1,Medium
10185,2003-11-14 00:00:00,Vintage Cars,USA,33,74.35,2453.55,2453.5499999999997,Small
10197,2003-11-26 00:00:00,Vintage Cars,Spain,47,83.2,3910.4,3910.4,Medium
10208,2004-01-02 00:00:00,Vintage Cars,France,20,89.4,1788.0,1788.0,Small
10222,2004-02-19 00:00:00,Vintage Cars,USA,47,70.81,3328.07,3328.07,Medium
10233,2004-03-29 00:00:00,Vintage Cars,USA,40,94.71,3788.4,3788.3999999999996,Medium
10248,2004-05-07 00:00:00,Vintage Cars,USA,30,100.0,3053.7,3000.0,Medium
10261,2004-06-17 00:00:00,Vintage Cars,Canada,22,91.17,2005.74,2005.74,Small
10273,2004-07-21 00:00:00,Vintage Cars,Belgium,27,100.0,2796.12,2700.0,Small
10283,2004-08-20 00:00:00,Vintage Cars,Canada,34,92.94,3159.96,3159.96,Medium
10295,2004-09-10 00:00:00,Vintage Cars,USA,46,84.97,3908.62,3908.62,Medium
10306,2004-10-14 00:00:00,Vintage Cars,UK,31,84.08,2606.48,2606.48,Small
10315,2004-10-29 00:00:00,Vintage Cars,France,24,86.74,2081.76,2081.7599999999998,Small
10326,2004-11-09 00:00:00,Vintage Cars,Sweden,41,85.85,3519.85,3519.85,Medium
10339,2004-11-23 00:00:00,Vintage Cars,Japan,55,100.0,10758.0,5500.0,Large
10350,2004-12-02 00:00:00,Vintage Cars,Spain,30,100.0,3021.0,3000.0,Medium
10373,2005-01-31 00:00:00,Vintage Cars,Finland,33,57.32,1891.56,1891.56,Small
10384,2005-02-23 00:00:00,Vintage Cars,USA,43,97.87,4208.41,4208.41,Medium
10396,2005-03-23 00:00:00,Vintage Cars,USA,27,83.2,2246.4,2246.4,Small
10414,2005-05-06 00:00:00,Vintage Cars,USA,60,100.0,6107.4,6000.0,Medium
10110,2003-03-18 00:00:00,Classic Cars,UK,27,73.62,1987.74,1987.7400000000002,Small
10124,2003-05-21 00:00:00,Classic Cars,USA,49,83.04,4068.96,4068.9600000000005,Medium
10148,2003-09-11 00:00:00,Classic Cars,Australia,31,73.62,2282.22,2282.2200000000003,Small
10161,2003-10-17 00:00:00,Classic Cars,Denmark,20,77.05,1541.0,1541.0,Small
10172,2003-11-05 00:00:00,Classic Cars,USA,24,81.33,1951.92,1951.92,Small
10182,2003-11-12 00:00:00,Classic Cars,USA,33,94.17,3107.61,3107.61,Medium
10192,2003-11-20 00:00:00,Classic Cars,USA,32,72.77,2328.64,2328.64,Small
10204,2003-12-02 00:00:00,Classic Cars,USA,40,79.62,3184.8,3184.8,Medium
10212,2004-01-16 00:00:00,Classic Cars,Spain,27,79.62,2149.74,2149.7400000000002,Small
10227,2004-03-02 00:00:00,Classic Cars,France,40,79.62,3184.8,3184.8,Medium
10241,2004-04-13 00:00:00,Classic Cars,France,26,81.33,2114.58,2114.58,Small
10267,2004-07-07 00:00:00,Classic Cars,USA,44,96.74,4256.56,4256.5599999999995,Medium
10279,2004-08-09 00:00:00,Classic Cars,Spain,33,71.06,2344.98,2344.98,Small
10288,2004-09-01 00:00:00,Classic Cars,Singapore,34,68.49,2328.66,2328.66,Small
10302,2003-10-06 00:00:00,Classic Cars,UK,48,74.48,3575.04,3575.04,Medium
10311,2004-10-16 00:00:00,Classic Cars,Spain,25,83.04,2076.0,2076.0,Small
10321,2004-11-04 00:00:00,Classic Cars,USA,39,84.75,3305.25,3305.25,Medium
10332,2004-11-17 00:00:00,Classic Cars,UK,45,34.19,1538.55,1538.55,Small
10346,2004-11-29 00:00:00,Classic Cars,USA,24,100.0,3325.92,2400.0,Medium
10368,2005-01-19 00:00:00,Classic Cars,USA,46,79.62,3662.52,3662.5200000000004,Medium
10380,2005-02-16 00:00:00,Classic Cars,Spain,44,79.06,3478.64,3478.6400000000003,Medium
10407,2005-04-22 00:00:00,Classic Cars,USA,13,81.33,1057.29,1057.29,Small
10420,2005-05-29 00:00:00,Classic Cars,Australia,35,96.74,3385.9,3385.8999999999996,Medium
10108,2003-03-03 00:00:00,Classic Cars,Philippines,30,63.07,1892.1,1892.1,Small
10122,2003-05-08 00:00:00,Classic Cars,France,34,50.21,1707.14,1707.14,Small
10135,2003-07-02 00:00:00,Classic Cars,USA,27,66.13,1785.51,1785.5099999999998,Small
10147,2003-09-05 00:00:00,Classic Cars,USA,30,68.58,2057.4,2057.4,Small
10159,2003-10-10 00:00:00,Classic Cars,USA,50,69.8,3490.0,3490.0,Medium
10169,2003-11-04 00:00:00,Classic Cars,Australia,34,50.21,1707.14,1707.14,Small
10181,2003-11-12 00:00:00,Classic Cars,Norway,23,65.52,1506.96,1506.9599999999998,Small
10191,2003-11-20 00:00:00,Classic Cars,Germany,48,60.01,2880.48,2880.48,Small
10203,2003-12-02 00:00:00,Classic Cars,Spain,34,64.9,2206.6,2206.6000000000004,Small
10211,2004-01-15 00:00:00,Classic Cars,France,48,48.98,2351.04,2351.04,Small
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,24,50.21,1205.04,1205.04,Small
10238,2004-04-09 00:00:00,Classic Cars,Denmark,47,62.45,2935.15,2935.15,Small
10253,2004-06-01 00:00:00,Classic Cars,UK,24,52.66,1263.84,1263.84,Small
10266,2004-07-06 00:00:00,Classic Cars,Italy,47,62.45,2935.15,2935.15,Small
10276,2004-08-02 00:00:00,Classic Cars,USA,20,61.23,1224.6,1224.6,Small
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,20,67.97,1359.4,1359.4,Small
10300,2003-10-04 00:00:00,Classic Cars,Germany,31,58.78,1822.18,1822.18,Small
10310,2004-10-16 00:00:00,Classic Cars,Germany,38,56.94,2163.72,2163.72,Small
10320,2004-11-03 00:00:00,Classic Cars,Sweden,26,61.23,1591.98,1591.98,Small
10331,2004-11-17 00:00:00,Classic Cars,USA,25,100.0,3078.5,2500.0,Medium
10342,2004-11-24 00:00:00,Classic Cars,Australia,48,62.45,2997.6,2997.6000000000004,Small
10355,2004-12-07 00:00:00,Classic Cars,Spain,44,62.45,2747.8,2747.8,Small
10363,2005-01-06 00:00:00,Classic Cars,Finland,21,100.0,2447.76,2100.0,Small
10378,2005-02-10 00:00:00,Classic Cars,Spain,46,41.54,1910.84,1910.84,Small
10390,2005-03-04 00:00:00,Classic Cars,USA,46,52.84,2430.64,2430.6400000000003,Small
10419,2005-05-17 00:00:00,Classic Cars,Austria,55,52.66,2896.3,2896.2999999999997,Small
10106,2003-02-17 00:00:00,Vintage Cars,Italy,31,52.6,1630.6,1630.6000000000001,Small
10119,2003-04-28 00:00:00,Vintage Cars,Austria,20,72.98,1459.6,1459.6000000000001,Small
10131,2003-06-16 00:00:00,Vintage Cars,USA,29,59.18,1716.22,1716.22,Small
10143,2003-08-10 00:00:00,Vintage Cars,USA,33,77.59,2560.47,2560.4700000000003,Small
10155,2003-10-06 00:00:00,Vintage Cars,Finland,34,55.89,1900.26,1900.26,Small
10167,2003-10-23 00:00:00,Vintage Cars,Sweden,32,63.12,2019.84,2019.84,Small
10178,2003-11-08 00:00:00,Vintage Cars,France,27,73.64,1988.28,1988.28,Small
10186,2003-11-14 00:00:00,Vintage Cars,UK,21,69.04,1449.84,1449.8400000000001,Small
10198,2003-11-27 00:00:00,Vintage Cars,Philippines,27,71.67,1935.09,1935.0900000000001,Small
10209,2004-01-09 00:00:00,Vintage Cars,USA,36,77.59,2793.24,2793.2400000000002,Small
10222,2004-02-19 00:00:00,Vintage Cars,USA,43,70.35,3025.05,3025.0499999999997,Medium
10249,2004-05-08 00:00:00,Vintage Cars,USA,25,69.7,1742.5,1742.5,Small
10262,2004-06-24 00:00:00,Vintage Cars,Spain,46,70.35,3236.1,3236.1,Medium
10274,2004-07-21 00:00:00,Vintage Cars,USA,24,72.33,1735.92,1735.92,Small
10284,2004-08-21 00:00:00,Vintage Cars,Norway,39,71.67,2795.13,2795.13,Small
10296,2004-09-15 00:00:00,Vintage Cars,Germany,31,53.92,1671.52,1671.52,Small
10307,2004-10-14 00:00:00,Vintage Cars,USA,22,71.67,1576.74,1576.74,Small
10316,2004-11-01 00:00:00,Vintage Cars,UK,47,76.93,3615.71,3615.7100000000005,Medium
10328,2004-11-12 00:00:00,Vintage Cars,Italy,20,72.98,1459.6,1459.6000000000001,Small
10339,2004-11-23 00:00:00,Vintage Cars,Japan,29,99.69,2891.01,2891.0099999999998,Small
10351,2004-12-03 00:00:00,Vintage Cars,UK,38,68.38,2598.44,2598.4399999999996,Small
10361,2004-12-17 00:00:00,Vintage Cars,Australia,34,100.0,3871.92,3400.0,Medium
10373,2005-01-31 00:00:00,Vintage Cars,Finland,46,66.0,3036.0,3036.0,Medium
10386,2005-03-01 00:00:00,Vintage Cars,Spain,35,63.76,2231.6,2231.6,Small
10398,2005-03-30 00:00:00,Vintage Cars,France,34,71.67,2436.78,2436.78,Small
10400,2005-04-01 00:00:00,Vintage Cars,USA,38,57.2,2173.6,2173.6,Small
10415,2005-05-09 00:00:00,Vintage Cars,Australia,18,69.7,1254.6,1254.6000000000001,Small
10110,2003-03-18 00:00:00,Classic Cars,UK,37,100.0,3724.42,3700.0,Medium
10124,2003-05-21 00:00:00,Classic Cars,USA,43,100.0,5203.0,4300.0,Medium
10148,2003-09-11 00:00:00,Classic Cars,Australia,27,100.0,3469.5,2700.0,Medium
10161,2003-10-17 00:00:00,Classic Cars,Denmark,30,100.0,3148.2,3000.0,Medium
10172,2003-11-05 00:00:00,Classic Cars,USA,22,98.51,2167.22,2167.2200000000003,Small
10182,2003-11-12 00:00:00,Classic Cars,USA,49,100.0,6244.07,4900.0,Medium
10192,2003-11-20 00:00:00,Classic Cars,USA,46,100.0,5566.0,4600.0,Medium
10204,2003-12-02 00:00:00,Classic Cars,USA,48,91.02,4368.96,4368.96,Medium
10212,2004-01-16 00:00:00,Classic Cars,Spain,46,87.81,4039.26,4039.26,Medium
10226,2004-02-26 00:00:00,Classic Cars,USA,48,92.09,4420.32,4420.32,Medium
10241,2004-04-13 00:00:00,Classic Cars,France,27,86.73,2341.71,2341.71,Small
10267,2004-07-07 00:00:00,Classic Cars,USA,43,100.0,5110.98,4300.0,Medium
10279,2004-08-09 00:00:00,Classic Cars,Spain,48,100.0,6168.0,4800.0,Medium
10288,2004-09-01 00:00:00,Classic Cars,Singapore,41,100.0,4873.26,4100.0,Medium
10301,2003-10-05 00:00:00,Classic Cars,Norway,22,96.37,2120.14,2120.1400000000003,Small
10311,2004-10-16 00:00:00,Classic Cars,Spain,46,92.09,4236.14,4236.14,Medium
10321,2004-11-04 00:00:00,Classic Cars,USA,21,89.95,1888.95,1888.95,Small
10332,2004-11-17 00:00:00,Classic Cars,UK,31,37.18,1152.58,1152.58,Small
10346,2004-11-29 00:00:00,Classic Cars,USA,26,95.88,2492.88,2492.88,Small
10368,2005-01-19 00:00:00,Classic Cars,USA,20,99.58,1991.6,1991.6,Small
10380,2005-02-16 00:00:00,Classic Cars,Spain,34,100.0,3953.18,3400.0,Medium
10407,2005-04-22 00:00:00,Classic Cars,USA,43,86.73,3729.39,3729.3900000000003,Medium
10420,2005-05-29 00:00:00,Classic Cars,Australia,26,100.0,2617.16,2600.0,Small
10105,2003-02-11 00:00:00,Vintage Cars,Denmark,50,79.67,3983.5,3983.5,Medium
10119,2003-04-28 00:00:00,Vintage Cars,Austria,35,90.57,3169.95,3169.95,Medium
10129,2003-06-12 00:00:00,Vintage Cars,UK,50,77.99,3899.5,3899.4999999999995,Medium
10143,2003-08-10 00:00:00,Vintage Cars,USA,23,80.51,1851.73,1851.73,Small
10155,2003-10-06 00:00:00,Vintage Cars,Finland,37,67.93,2513.41,2513.4100000000003,Small
10167,2003-10-23 00:00:00,Vintage Cars,Sweden,29,83.86,2431.94,2431.94,Small
10178,2003-11-08 00:00:00,Vintage Cars,France,21,72.12,1514.52,1514.52,Small
10186,2003-11-14 00:00:00,Vintage Cars,UK,36,85.54,3079.44,3079.44,Medium
10197,2003-11-26 00:00:00,Vintage Cars,Spain,22,86.38,1900.36,1900.36,Small
10209,2004-01-09 00:00:00,Vintage Cars,USA,22,89.73,1974.06,1974.0600000000002,Small
10222,2004-02-19 00:00:00,Vintage Cars,USA,46,80.51,3703.46,3703.46,Medium
10248,2004-05-07 00:00:00,Vintage Cars,USA,23,76.31,1755.13,1755.13,Small
10262,2004-06-24 00:00:00,Vintage Cars,Spain,49,87.21,4273.29,4273.29,Medium
10273,2004-07-21 00:00:00,Vintage Cars,Belgium,48,83.02,3984.96,3984.96,Medium
10283,2004-08-20 00:00:00,Vintage Cars,Canada,33,72.96,2407.68,2407.68,Small
10296,2004-09-15 00:00:00,Vintage Cars,Germany,22,77.15,1697.3,1697.3000000000002,Small
10307,2004-10-14 00:00:00,Vintage Cars,USA,22,91.41,2011.02,2011.02,Small
10316,2004-11-01 00:00:00,Vintage Cars,UK,25,92.25,2306.25,2306.25,Small
10326,2004-11-09 00:00:00,Vintage Cars,Sweden,20,92.25,1845.0,1845.0,Small
10339,2004-11-23 00:00:00,Vintage Cars,Japan,42,59.36,2493.12,2493.12,Small
10350,2004-12-02 00:00:00,Vintage Cars,Spain,25,60.34,1508.5,1508.5,Small
10373,2005-01-31 00:00:00,Vintage Cars,Finland,23,100.0,2394.3,2300.0,Small
10385,2005-02-28 00:00:00,Vintage Cars,USA,37,85.54,3164.98,3164.98,Medium
10396,2005-03-23 00:00:00,Vintage Cars,USA,37,90.57,3351.09,3351.0899999999997,Medium
10400,2005-04-01 00:00:00,Vintage Cars,USA,42,72.96,3064.32,3064.3199999999997,Medium
10414,2005-05-06 00:00:00,Vintage Cars,USA,51,76.31,3891.81,3891.81,Medium
10108,2003-03-03 00:00:00,Classic Cars,Philippines,40,100.0,5448.8,4000.0,Medium
10122,2003-05-08 00:00:00,Classic Cars,France,43,100.0,5494.97,4300.0,Medium
10135,2003-07-02 00:00:00,Classic Cars,USA,47,100.0,6336.07,4700.0,Medium
10147,2003-09-05 00:00:00,Classic Cars,USA,23,100.0,2906.97,2300.0,Small
10160,2003-10-11 00:00:00,Classic Cars,USA,35,100.0,4767.7,3500.0,Medium
10170,2003-11-04 00:00:00,Classic Cars,Austria,34,100.0,3819.56,3400.0,Medium
10181,2003-11-12 00:00:00,Classic Cars,Norway,25,100.0,3861.75,2500.0,Medium
10192,2003-11-20 00:00:00,Classic Cars,USA,45,100.0,6319.35,4500.0,Medium
10203,2003-12-02 00:00:00,Classic Cars,Spain,47,100.0,6996.42,4700.0,Medium
10212,2004-01-16 00:00:00,Classic Cars,Spain,49,100.0,6949.67,4900.0,Medium
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,40,100.0,4550.0,4000.0,Medium
10239,2004-04-12 00:00:00,Classic Cars,Finland,29,100.0,4479.63,2900.0,Medium
10253,2004-06-01 00:00:00,Classic Cars,UK,39,100.0,5148.0,3900.0,Medium
10266,2004-07-06 00:00:00,Classic Cars,Italy,24,100.0,2932.08,2400.0,Small
10278,2004-08-06 00:00:00,Classic Cars,USA,25,100.0,3159.75,2500.0,Medium
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,36,100.0,4297.32,3600.0,Medium
10301,2003-10-05 00:00:00,Classic Cars,Norway,50,100.0,7723.5,5000.0,Large
10310,2004-10-16 00:00:00,Classic Cars,Germany,45,100.0,5497.65,4500.0,Medium
10321,2004-11-04 00:00:00,Classic Cars,USA,26,100.0,4052.88,2600.0,Medium
10331,2004-11-17 00:00:00,Classic Cars,USA,21,100.0,3135.93,2100.0,Medium
10342,2004-11-24 00:00:00,Classic Cars,Australia,42,100.0,5013.54,4200.0,Medium
10355,2004-12-07 00:00:00,Classic Cars,Spain,32,100.0,5302.72,3200.0,Medium
10363,2005-01-06 00:00:00,Classic Cars,Finland,31,94.58,2931.98,2931.98,Small
10378,2005-02-10 00:00:00,Classic Cars,Spain,33,53.27,1757.91,1757.91,Small
10390,2005-03-04 00:00:00,Classic Cars,USA,45,100.0,6763.05,4500.0,Medium
10405,2005-04-14 00:00:00,Classic Cars,France,76,100.0,11739.7,7600.0,Large
10419,2005-05-17 00:00:00,Classic Cars,Austria,70,100.0,9240.0,7000.0,Large
10106,2003-02-17 00:00:00,Planes,Italy,50,64.83,3241.5,3241.5,Medium
10119,2003-04-28 00:00:00,Planes,Austria,28,70.29,1968.12,1968.1200000000001,Small
10131,2003-06-16 00:00:00,Planes,USA,50,81.89,4094.5,4094.5,Medium
10143,2003-08-10 00:00:00,Planes,USA,28,66.19,1853.32,1853.32,Small
10155,2003-10-06 00:00:00,Planes,Finland,44,77.11,3392.84,3392.84,Medium
10168,2003-10-28 00:00:00,Planes,USA,27,73.02,1971.54,1971.54,Small
10178,2003-11-08 00:00:00,Planes,France,30,72.33,2169.9,2169.9,Small
10198,2003-11-27 00:00:00,Planes,Philippines,43,66.19,2846.17,2846.17,Small
10210,2004-01-12 00:00:00,Planes,Japan,29,69.6,2018.4,2018.3999999999999,Small
10222,2004-02-19 00:00:00,Planes,USA,48,56.64,2718.72,2718.7200000000003,Small
10235,2004-04-02 00:00:00,Planes,Canada,33,60.05,1981.65,1981.6499999999999,Small
10250,2004-05-11 00:00:00,Planes,USA,40,75.06,3002.4,3002.4,Medium
10262,2004-06-24 00:00:00,Planes,Spain,48,61.42,2948.16,2948.16,Small
10275,2004-07-23 00:00:00,Planes,France,41,81.89,3357.49,3357.4900000000002,Medium
10284,2004-08-21 00:00:00,Planes,Norway,21,55.96,1175.16,1175.16,Small
10296,2004-09-15 00:00:00,Planes,Germany,32,71.65,2292.8,2292.8,Small
10308,2004-10-15 00:00:00,Planes,USA,43,76.43,3286.49,3286.4900000000002,Medium
10316,2004-11-01 00:00:00,Planes,UK,30,77.79,2333.7,2333.7000000000003,Small
10328,2004-11-12 00:00:00,Planes,Italy,35,76.43,2675.05,2675.05,Small
10339,2004-11-23 00:00:00,Planes,Japan,45,96.92,4361.4,4361.4,Medium
10351,2004-12-03 00:00:00,Planes,UK,34,59.37,2018.58,2018.58,Small
10361,2004-12-17 00:00:00,Planes,Australia,26,100.0,3710.98,2600.0,Medium
10373,2005-01-31 00:00:00,Planes,Finland,39,73.0,2847.0,2847.0,Small
10386,2005-03-01 00:00:00,Planes,Spain,41,73.32,3006.12,3006.12,Medium
10398,2005-03-30 00:00:00,Planes,France,41,68.24,2797.84,2797.8399999999997,Small
10401,2005-04-03 00:00:00,Planes,USA,64,60.05,3843.2,3843.2,Medium
10416,2005-05-10 00:00:00,Planes,Italy,18,75.06,1351.08,1351.08,Small
10100,2003-01-06 00:00:00,Vintage Cars,USA,49,34.47,1689.03,1689.03,Small
10110,2003-03-18 00:00:00,Vintage Cars,UK,48,34.47,1654.56,1654.56,Small
10124,2003-05-21 00:00:00,Vintage Cars,USA,46,33.23,1528.58,1528.58,Small
10149,2003-09-12 00:00:00,Vintage Cars,USA,26,38.98,1013.48,1013.4799999999999,Small
10162,2003-10-18 00:00:00,Vintage Cars,USA,37,38.98,1442.26,1442.26,Small
